snapshot_utc,snapshot_swe,match,home_team,away_team,kickoff_utc,kickoff_swe,bookmaker,home_odds,draw_odds,away_odds,spread_team,spread_point,spread_odds,total_line,over_odds,under_odds,last_update
2026-06-23 08:10:54,2026-06-23 10:10:54,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,13.58,6.84,1.21,New Zealand,2.0,1.81,3.0,1.95,1.9,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.43,2.66,3.81,Egypt,-0.25,2.01,2.0,1.98,1.86,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.43,2.66,3.81,Iran,0.25,1.85,2.0,1.98,1.86,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.62,3.63,5.49,Croatia,-0.75,1.81,2.25,1.81,1.99,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.62,3.63,5.49,Ghana,0.75,2.0,2.25,1.81,1.99,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,11.3,6.67,1.19,England,-2.0,1.91,3.25,1.95,1.82,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,11.3,6.67,1.19,Panama,2.0,1.88,3.25,1.95,1.82,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,3.59,3.43,2.01,Colombia,0.5,1.8,2.25,1.81,1.98,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,3.59,3.43,2.01,Portugal,-0.5,2.02,2.25,1.81,1.98,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,2.06,3.68,3.21,DR Congo,-0.25,1.81,2.25,1.81,1.98,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,2.06,3.68,3.21,Uzbekistan,0.25,2.0,2.25,1.81,1.98,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.88,2.32,2.65,Algeria,0.25,1.72,2.25,2.1,1.75,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.88,2.32,2.65,Austria,-0.25,2.14,2.25,2.1,1.75,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,13.24,7.26,1.2,Argentina,-1.75,1.84,3.0,2.01,1.85,2026-06-23T08:10:34Z
2026-06-23 08:10:54,2026-06-23 10:10:54,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,13.24,7.26,1.2,Jordan,1.75,2.04,3.0,2.01,1.85,2026-06-23T08:10:34Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Bosnia & Herzegovina vs Qatar,Bosnia & Herzegovina,Qatar,2026-06-24 19:00,2026-06-24 21:00,pinnacle,1.4,5.45,8.0,Bosnia & Herzegovina,-1.5,2.08,3.0,1.95,1.95,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Bosnia & Herzegovina vs Qatar,Bosnia & Herzegovina,Qatar,2026-06-24 19:00,2026-06-24 21:00,pinnacle,1.4,5.45,8.0,Qatar,1.5,1.85,3.0,1.95,1.95,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Switzerland vs Canada,Switzerland,Canada,2026-06-24 19:00,2026-06-24 21:00,pinnacle,2.41,3.18,3.42,Canada,0.25,1.88,2.25,1.85,2.06,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Switzerland vs Canada,Switzerland,Canada,2026-06-24 19:00,2026-06-24 21:00,pinnacle,2.41,3.18,3.42,Switzerland,-0.25,2.04,2.25,1.85,2.06,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Scotland vs Brazil,Scotland,Brazil,2026-06-24 22:00,2026-06-25 00:00,pinnacle,9.5,5.75,1.34,Brazil,-1.5,2.02,2.5,1.87,2.04,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Scotland vs Brazil,Scotland,Brazil,2026-06-24 22:00,2026-06-25 00:00,pinnacle,9.5,5.75,1.34,Scotland,1.5,1.91,2.5,1.87,2.04,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Morocco vs Haiti,Morocco,Haiti,2026-06-24 22:00,2026-06-25 00:00,pinnacle,1.2,7.5,17.0,Haiti,2.0,1.93,3.0,1.85,2.04,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Morocco vs Haiti,Morocco,Haiti,2026-06-24 22:00,2026-06-25 00:00,pinnacle,1.2,7.5,17.0,Morocco,-2.0,1.98,3.0,1.85,2.04,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Czech Republic vs Mexico,Czech Republic,Mexico,2026-06-25 01:00,2026-06-25 03:00,pinnacle,3.62,4.05,2.0,Czech Republic,0.5,1.93,2.5,1.99,1.92,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Czech Republic vs Mexico,Czech Republic,Mexico,2026-06-25 01:00,2026-06-25 03:00,pinnacle,3.62,4.05,2.0,Mexico,-0.5,2.0,2.5,1.99,1.92,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,South Africa vs South Korea,South Africa,South Korea,2026-06-25 01:00,2026-06-25 03:00,pinnacle,5.4,3.99,1.7,South Africa,0.75,2.03,2.5,2.06,1.85,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,South Africa vs South Korea,South Africa,South Korea,2026-06-25 01:00,2026-06-25 03:00,pinnacle,5.4,3.99,1.7,South Korea,-0.75,1.9,2.5,2.06,1.85,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,16.63,7.92,1.15,Curaçao,2.0,2.08,3.0,1.83,2.04,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,16.63,7.92,1.15,Ivory Coast,-2.0,1.81,3.0,1.83,2.04,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,3.76,4.21,1.86,Ecuador,0.5,2.02,2.75,1.96,1.91,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,3.76,4.21,1.86,Germany,-0.5,1.87,2.75,1.96,1.91,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,1.88,3.46,4.52,Japan,-0.5,1.89,2.75,2.0,1.88,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,1.88,3.46,4.52,Sweden,0.5,2.0,2.75,2.0,1.88,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,19.61,8.47,1.13,Netherlands,-2.25,1.92,3.25,1.96,1.89,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,19.61,8.47,1.13,Tunisia,2.25,1.95,3.25,1.96,1.89,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Paraguay vs Australia,Paraguay,Australia,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.9,2.16,4.03,Australia,0.25,1.66,1.75,1.83,2.01,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Paraguay vs Australia,Paraguay,Australia,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.9,2.16,4.03,Paraguay,-0.25,2.29,1.75,1.83,2.01,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Turkey vs USA,Turkey,USA,2026-06-26 02:00,2026-06-26 04:00,pinnacle,3.52,4.14,1.94,Turkey,0.5,1.93,2.75,1.95,1.92,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Turkey vs USA,Turkey,USA,2026-06-26 02:00,2026-06-26 04:00,pinnacle,3.52,4.14,1.94,USA,-0.5,1.95,2.75,1.95,1.92,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.73,4.34,1.66,France,-0.75,1.85,2.75,1.88,1.99,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.73,4.34,1.66,Norway,0.75,2.04,2.75,1.88,1.99,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.22,6.77,12.38,Iraq,1.75,2.04,3.0,1.84,2.02,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.22,6.77,12.38,Senegal,-1.75,1.84,3.0,1.84,2.02,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.53,3.41,2.86,Cape Verde,0.0,1.83,2.5,2.07,1.81,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.53,3.41,2.86,Saudi Arabia,-0.0,2.08,2.5,2.07,1.81,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,7.26,4.1,1.51,Spain,-1.0,1.88,2.5,1.85,2.02,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,7.26,4.1,1.51,Uruguay,1.0,2.02,2.5,1.85,2.02,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,14.44,7.19,1.19,Belgium,-2.0,1.96,3.0,1.87,1.98,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,14.44,7.19,1.19,New Zealand,2.0,1.91,3.0,1.87,1.98,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.46,2.62,3.84,Egypt,-0.25,2.02,2.0,2.04,1.81,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.46,2.62,3.84,Iran,0.25,1.84,2.0,2.04,1.81,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.74,3.32,6.09,Croatia,-0.75,1.96,2.25,1.98,1.89,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.74,3.32,6.09,Ghana,0.75,1.93,2.25,1.98,1.89,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,14.74,7.98,1.17,England,-2.0,1.83,3.25,1.92,1.93,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,14.74,7.98,1.17,Panama,2.0,2.05,3.25,1.92,1.93,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,3.96,3.8,1.9,Colombia,0.5,1.97,2.5,2.07,1.82,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,3.96,3.8,1.9,Portugal,-0.5,1.91,2.5,2.07,1.82,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,1.78,4.28,4.1,DR Congo,-0.75,2.03,2.5,1.91,1.96,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,1.78,4.28,4.1,Uzbekistan,0.75,1.87,2.5,1.91,1.96,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.98,2.16,2.84,Algeria,0.25,1.66,2.0,1.99,1.83,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.98,2.16,2.84,Austria,-0.25,2.25,2.0,1.99,1.83,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,13.43,7.3,1.19,Argentina,-1.75,1.83,3.0,2.01,1.85,2026-06-24T08:07:18Z
2026-06-24 08:07:40,2026-06-24 10:07:40,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,13.43,7.3,1.19,Jordan,1.75,2.04,3.0,2.01,1.85,2026-06-24T08:07:18Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,19.0,8.5,1.17,Curaçao,2.25,1.84,3.25,2.01,1.87,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Curaçao vs Ivory Coast,Curaçao,Ivory Coast,2026-06-25 20:00,2026-06-25 22:00,pinnacle,19.0,8.5,1.17,Ivory Coast,-2.25,2.06,3.25,2.01,1.87,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,5.5,5.25,1.53,Ecuador,1.0,2.01,2.75,1.83,2.08,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Ecuador vs Germany,Ecuador,Germany,2026-06-25 20:00,2026-06-25 22:00,pinnacle,5.5,5.25,1.53,Germany,-1.0,1.89,2.75,1.83,2.08,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,1.89,3.55,4.57,Japan,-0.5,1.89,2.5,1.9,1.98,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Japan vs Sweden,Japan,Sweden,2026-06-25 23:00,2026-06-26 01:00,pinnacle,1.89,3.55,4.57,Sweden,0.5,2.02,2.5,1.9,1.98,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,31.0,11.5,1.11,Netherlands,-2.75,2.04,3.5,2.03,1.85,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Tunisia vs Netherlands,Tunisia,Netherlands,2026-06-25 23:00,2026-06-26 01:00,pinnacle,31.0,11.5,1.11,Tunisia,2.75,1.85,3.5,2.03,1.85,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Paraguay vs Australia,Paraguay,Australia,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.75,2.3,4.25,Australia,0.25,1.76,1.75,1.87,2.0,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Paraguay vs Australia,Paraguay,Australia,2026-06-26 02:00,2026-06-26 04:00,pinnacle,2.75,2.3,4.25,Paraguay,-0.25,2.17,1.75,1.87,2.0,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Turkey vs USA,Turkey,USA,2026-06-26 02:00,2026-06-26 04:00,pinnacle,3.85,4.24,1.87,Turkey,0.5,2.04,2.75,1.88,2.01,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Turkey vs USA,Turkey,USA,2026-06-26 02:00,2026-06-26 04:00,pinnacle,3.85,4.24,1.87,USA,-0.5,1.87,2.75,1.88,2.01,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.97,4.45,1.64,France,-0.75,1.82,2.75,1.87,2.02,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.97,4.45,1.64,Norway,0.75,2.11,2.75,1.87,2.02,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.23,6.79,12.23,Iraq,1.75,2.03,3.0,1.83,2.05,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.23,6.79,12.23,Senegal,-1.75,1.86,3.0,1.83,2.05,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.55,3.45,2.85,Cape Verde,0.0,1.85,2.5,2.07,1.83,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.55,3.45,2.85,Saudi Arabia,-0.0,2.07,2.5,2.07,1.83,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,7.7,4.21,1.49,Spain,-1.0,1.83,2.5,1.86,2.04,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,7.7,4.21,1.49,Uruguay,1.0,2.09,2.5,1.86,2.04,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,15.85,7.76,1.15,Belgium,-2.25,2.01,3.25,1.96,1.89,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,New Zealand vs Belgium,New Zealand,Belgium,2026-06-27 03:00,2026-06-27 05:00,pinnacle,15.85,7.76,1.15,New Zealand,2.25,1.85,3.25,1.96,1.89,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.51,2.62,3.93,Egypt,-0.25,2.06,2.0,2.09,1.81,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Egypt vs Iran,Egypt,Iran,2026-06-27 03:00,2026-06-27 05:00,pinnacle,2.51,2.62,3.93,Iran,0.25,1.85,2.0,2.09,1.81,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.79,3.23,5.8,Croatia,-0.75,2.03,2.25,2.01,1.86,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Croatia vs Ghana,Croatia,Ghana,2026-06-27 21:00,2026-06-27 23:00,pinnacle,1.79,3.23,5.8,Ghana,0.75,1.86,2.25,2.01,1.86,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,15.31,8.13,1.16,England,-2.25,2.05,3.25,1.9,1.95,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Panama vs England,Panama,England,2026-06-27 21:00,2026-06-27 23:00,pinnacle,15.31,8.13,1.16,Panama,2.25,1.83,3.25,1.9,1.95,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,4.25,3.87,1.83,Colombia,0.5,2.07,2.5,2.06,1.82,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Colombia vs Portugal,Colombia,Portugal,2026-06-27 23:30,2026-06-28 01:30,pinnacle,4.25,3.87,1.83,Portugal,-0.5,1.83,2.5,2.06,1.82,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,1.75,4.24,4.25,DR Congo,-0.75,1.99,2.5,1.91,1.96,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,DR Congo vs Uzbekistan,DR Congo,Uzbekistan,2026-06-27 23:30,2026-06-28 01:30,pinnacle,1.75,4.24,4.25,Uzbekistan,0.75,1.89,2.5,1.91,1.96,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.9,2.17,2.86,Algeria,0.25,1.65,2.0,2.04,1.79,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Algeria vs Austria,Algeria,Austria,2026-06-28 02:00,2026-06-28 04:00,pinnacle,3.9,2.17,2.86,Austria,-0.25,2.27,2.0,2.04,1.79,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,14.3,7.57,1.18,Argentina,-2.0,2.04,3.0,1.97,1.88,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,Jordan vs Argentina,Jordan,Argentina,2026-06-28 02:00,2026-06-28 04:00,pinnacle,14.3,7.57,1.18,Jordan,2.0,1.84,3.0,1.97,1.88,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,South Africa vs Canada,South Africa,Canada,2026-06-28 19:00,2026-06-28 21:00,pinnacle,5.27,3.69,1.74,Canada,-0.75,1.97,2.25,1.88,2.0,2026-06-25T08:06:38Z
2026-06-25 08:06:52,2026-06-25 10:06:52,South Africa vs Canada,South Africa,Canada,2026-06-28 19:00,2026-06-28 21:00,pinnacle,5.27,3.69,1.74,South Africa,0.75,1.93,2.25,1.88,2.0,2026-06-25T08:06:38Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.65,4.74,1.65,France,-1.0,2.08,3.25,2.04,1.85,2026-06-26T08:11:43Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Norway vs France,Norway,France,2026-06-26 19:00,2026-06-26 21:00,pinnacle,4.65,4.74,1.65,Norway,1.0,1.84,3.25,2.04,1.85,2026-06-26T08:11:43Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.25,7.0,12.0,Iraq,1.75,2.03,3.25,2.04,1.84,2026-06-26T08:11:43Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Senegal vs Iraq,Senegal,Iraq,2026-06-26 19:00,2026-06-26 21:00,pinnacle,1.25,7.0,12.0,Senegal,-1.75,1.86,3.25,2.04,1.84,2026-06-26T08:11:43Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.74,3.37,2.74,Cape Verde,0.0,1.95,2.25,1.95,1.93,2026-06-26T08:11:43Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Cape Verde vs Saudi Arabia,Cape Verde,Saudi Arabia,2026-06-27 00:00,2026-06-27 02:00,pinnacle,2.74,3.37,2.74,Saudi Arabia,-0.0,1.95,2.25,1.95,1.93,2026-06-26T08:11:43Z
2026-06-26 08:11:50,2026-06-26 10:11:50,Uruguay vs Spain,Uruguay,Spain,2026-06-27 00:00,2026-06-27 02:00,pinnacle,6.18,3.81,1.65,Spain,-0.75,1.84,2.25,1.93,1.95,2026-06-26T08:11:43Z
